,name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,drafted,position_Center,position_Forward,position_Guard
19020,Kameron McGusty,77,192,Guard,63,25,21.6,3.4,8.0,0.4270000000000001,2.3,4.7,0.486,1.1,3.3,0.4270000000000001,1.4,1.9,0.765,0.6,0.6,0.1,9.4,0.4,1.7,2.0,1.2,0,0,0,1
19021,Anthony McHenry,79,220,Guard,130,63,16.0,1.1,2.8,0.392,0.9,1.9,0.476,0.2,0.9,0.392,0.4,0.7,0.557,1.2,0.8,0.7,2.8,0.7,1.6,2.4,1.0,0,0,0,1
19022,Chris McHenry,71,185,Guard,43,17,19.0,2.2,5.9,0.379,0.9,2.2,0.404,1.3,3.7,0.379,0.7,1.0,0.7140000000000001,1.5,0.5,0.0,6.5,0.4,1.3,1.7,1.5,0,0,0,1
19023,Brian McHugh,80,240,Forward,57,28,21.0,2.3,3.9,0.595,2.3,3.8,0.604,0.0,0.1,0.595,1.7,2.2,0.762,0.3,0.2,0.2,6.3,1.1,2.3,3.3,1.1,0,0,1,0
19024,Taylor McHugh,74,180,Guard,95,27,15.2,0.7,2.2,0.301,0.3,0.8,0.316,0.4,1.4,0.301,0.3,0.5,0.674,1.5,0.3,0.0,2.1,0.2,1.1,1.4,0.8,0,0,0,1
19025,Liam McInerney,80,230,Forward,119,39,16.7,1.0,2.4,0.403,0.7,1.6,0.446,0.3,0.8,0.403,0.5,0.8,0.609,0.8,0.5,0.3,2.7,1.2,1.7,2.9,0.8,0,0,1,0
19026,Bryant McIntosh,75,177,Guard,129,127,33.7,4.8,11.8,0.409,3.5,7.9,0.442,1.3,3.9,0.409,2.1,2.5,0.85,5.4,0.6,0.1,13.0,0.3,2.5,2.8,2.5,0,0,0,1
19027,Chris McIntosh,75,195,Guard,10,0,1.9,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.1,0.0,0.2,0.1,0.1,0.2,0.0,0,0,0,1
19028,Colin McIntosh,80,210,Forward,126,65,20.6,3.0,6.8,0.445,2.6,5.6,0.468,0.4,1.2,0.445,1.5,2.1,0.722,0.9,0.4,0.7,8.0,1.1,2.7,3.8,1.7,0,0,1,0
19029,Corey McIntosh,72,160,Guard,31,29,24.1,1.2,3.4,0.35600000000000004,0.9,2.4,0.365,0.3,1.0,0.35600000000000004,1.7,2.2,0.7909999999999999,2.5,0.6,0.0,4.4,0.2,1.5,1.8,2.0,0,0,0,1
19030,L.J. McIntosh,73,165,Guard,25,1,9.8,0.8,2.9,0.26,0.3,0.8,0.381,0.4,2.1,0.26,0.3,0.4,0.636,0.6,0.5,0.1,2.2,0.0,0.6,0.6,0.5,0,0,0,1
19031,Lamont McIntosh,75,175,Guard,118,82,31.0,3.4,7.5,0.447,2.3,4.5,0.504,1.1,3.0,0.447,1.3,1.7,0.7509999999999999,2.4,1.0,0.2,9.1,0.6,2.2,2.8,1.9,0,0,0,1
19032,Logan McIntosh,75,180,Guard,63,53,32.6,3.4,8.5,0.398,2.7,6.3,0.431,0.7,2.2,0.398,2.7,3.8,0.6990000000000001,4.5,1.0,0.1,10.1,0.6,3.0,3.6,2.6,0,0,0,1
19033,Marcus McIntosh,73,186,Guard,69,18,16.9,1.7,4.0,0.423,1.5,3.1,0.486,0.2,1.0,0.423,1.2,1.7,0.6920000000000001,1.2,0.6,0.1,4.8,0.2,1.4,1.7,1.3,0,0,0,1
19034,MiKyle McIntosh,79,234,Forward,132,109,24.7,3.4,8.2,0.418,2.6,5.7,0.452,0.8,2.4,0.418,2.5,3.6,0.688,1.4,0.6,0.5,10.2,1.6,3.6,5.2,2.1,0,0,1,0
19035,Trevour McIntosh,79,220,Forward,60,2,4.9,0.3,0.8,0.35600000000000004,0.3,0.7,0.39,0.0,0.1,0.35600000000000004,0.2,0.3,0.474,0.1,0.0,0.0,0.7,0.4,0.4,0.8,0.4,0,0,1,0
19036,DeAndre McIntyre,75,180,Guard,43,6,17.9,1.4,3.4,0.405,1.1,2.3,0.48,0.3,1.2,0.405,0.7,1.1,0.617,0.5,0.8,0.2,3.8,0.6,1.7,2.3,1.3,0,0,0,1
19037,Haiishen McIntyre,74,175,Guard,105,45,16.5,1.2,3.1,0.401,1.1,2.6,0.4320000000000001,0.1,0.5,0.401,1.2,1.7,0.727,2.2,0.9,0.1,3.8,0.3,1.4,1.7,1.0,0,0,0,1
19038,Marquelle McIntyre,70,175,Guard,22,0,1.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.1,0.2,0.5,0.1,0.0,0.0,0.2,0.0,0.2,0.3,0.1,0,0,0,1
19039,Reggie McIntyre,77,208,Forward,110,70,23.8,2.9,6.3,0.45,2.8,6.0,0.462,0.1,0.3,0.45,2.6,3.8,0.6940000000000001,1.2,1.0,0.6,8.4,1.7,3.0,4.7,2.1,0,0,1,0
19040,Joseph McIver,77,175,Forward,54,1,6.5,0.5,1.3,0.386,0.5,1.1,0.41,0.0,0.2,0.386,0.3,0.6,0.441,0.2,0.1,0.3,1.3,0.2,0.5,0.7,0.6,0,0,1,0
19041,Cory McJimson,79,235,Forward,57,37,24.5,3.2,7.2,0.443,3.1,6.9,0.454,0.0,0.3,0.443,2.3,3.7,0.61,0.9,0.6,0.4,8.7,2.2,2.4,4.6,1.5,0,0,1,0
19042,Chris McKay,83,235,Center,43,5,10.6,0.6,1.3,0.5,0.6,1.3,0.5,0.0,0.0,0.5,0.2,0.5,0.429,0.3,0.2,0.8,1.5,0.8,1.6,2.3,0.5,0,1,0,0
19043,Geremy McKay,79,225,Forward,11,3,4.6,0.5,0.8,0.667,0.5,0.8,0.667,0.0,0.0,0.667,0.6,1.2,0.5379999999999999,0.0,0.1,0.1,1.7,0.9,0.5,1.4,0.2,0,0,1,0
19044,Jameel McKay,81,215,Forward,57,40,29.0,4.3,7.2,0.596,4.3,7.2,0.596,0.0,0.0,0.596,2.5,4.3,0.569,0.7,0.6,2.0,11.1,3.0,5.3,8.3,1.4,0,0,1,0
19045,Javon McKay,77,195,Guard,121,81,17.2,1.4,3.1,0.452,1.2,2.3,0.518,0.2,0.8,0.452,1.2,1.6,0.7340000000000001,0.9,0.6,0.4,4.2,1.0,1.7,2.7,1.0,0,0,0,1
19046,Jeremy McKay,70,170,Guard,31,7,13.8,1.4,4.5,0.302,0.5,1.4,0.3720000000000001,0.8,3.1,0.302,0.3,0.5,0.625,1.1,0.4,0.1,3.9,0.3,1.1,1.3,0.5,0,0,0,1
19047,Kevin McKay,77,222,Guard,97,35,22.1,3.3,6.1,0.54,3.1,5.4,0.569,0.2,0.8,0.54,2.0,2.6,0.769,1.1,1.3,0.5,8.9,2.3,3.1,5.4,1.4,0,0,0,1
19049,Myles McKay,75,180,Guard,14,0,2.9,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.6,1.0,0.643,0.1,0.1,0.0,0.6,0.1,0.5,0.6,0.4,0,0,0,1
19050,Schuyler McKay,77,205,Guard,22,4,12.7,0.9,2.9,0.313,0.8,2.6,0.316,0.1,0.3,0.313,0.9,1.1,0.792,0.5,0.6,0.1,2.8,0.7,1.1,1.8,0.9,0,0,0,1
19051,Ryan McKeaney,81,210,Forward,26,0,1.5,0.2,0.5,0.417,0.2,0.5,0.417,0.0,0.0,0.417,0.0,0.1,0.333,0.0,0.0,0.0,0.4,0.1,0.3,0.4,0.0,0,0,1,0
19052,Mack McKearney,74,185,Guard,46,0,8.1,0.3,1.3,0.23,0.2,0.6,0.269,0.2,0.8,0.23,0.4,0.6,0.7140000000000001,0.8,0.4,0.1,1.2,0.1,0.7,0.7,0.5,0,0,0,1
19053,Kory McKee,79,200,Forward,52,41,24.7,4.2,10.2,0.414,3.6,7.9,0.458,0.6,2.2,0.414,1.9,2.8,0.6990000000000001,0.9,1.4,0.7,10.9,1.9,3.2,5.1,2.1,0,0,1,0
19054,Mike McKee,77,195,Guard,128,32,15.0,1.5,4.0,0.368,0.4,0.9,0.4270000000000001,1.1,3.2,0.368,0.7,1.0,0.711,0.8,0.3,0.1,4.8,0.5,1.1,1.5,0.7,0,0,0,1
19055,Tywain McKee,74,182,Guard,127,119,34.5,5.6,13.4,0.416,3.7,8.4,0.445,1.8,5.0,0.416,4.1,5.0,0.805,3.2,2.0,0.1,17.0,1.5,3.2,4.7,2.9,0,0,0,1
19056,Jon McKeeman,73,190,Guard,25,0,2.0,0.2,0.4,0.364,0.1,0.3,0.28600000000000003,0.1,0.2,0.364,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.0,0.2,0.2,0.1,0,0,0,1
19058,Ridge McKeither,77,240,Forward,27,19,17.4,3.5,6.6,0.534,3.3,5.9,0.56,0.2,0.7,0.534,2.1,3.4,0.62,0.9,0.6,0.1,9.4,1.7,4.4,6.1,2.7,0,0,1,0
19059,Brad McKeiver,78,210,Forward,66,28,16.2,1.1,3.1,0.369,0.9,2.3,0.407,0.2,0.8,0.369,0.8,1.0,0.818,1.5,0.5,0.2,3.3,0.5,1.3,1.8,1.5,0,0,1,0
19060,Negus McKenna,76,225,Forward,112,17,15.8,2.1,4.6,0.45,1.0,1.8,0.5479999999999999,1.1,2.9,0.45,0.5,0.7,0.6709999999999999,0.9,0.7,0.3,5.8,1.2,2.1,3.2,0.9,0,0,1,0
19061,Jaquan McKennon,70,190,Guard,24,0,12.9,1.6,4.0,0.392,1.5,3.2,0.461,0.1,0.9,0.392,0.8,1.3,0.594,2.4,0.3,0.1,4.1,0.4,1.0,1.4,1.5,0,0,0,1
19062,Amadi McKenzie,79,230,Forward,122,71,24.0,4.2,6.9,0.602,4.1,6.5,0.626,0.1,0.4,0.602,2.5,4.3,0.5920000000000001,1.0,0.9,0.5,10.9,2.5,3.8,6.3,1.8,0,0,1,0
19063,Antonio McKenzie,76,190,Guard,13,0,2.0,0.2,0.6,0.25,0.2,0.5,0.333,0.0,0.2,0.25,0.2,0.2,1.0,0.3,0.2,0.0,0.5,0.2,0.2,0.4,0.3,0,0,0,1
19064,Brian McKenzie,76,205,Guard,122,67,21.4,2.3,5.6,0.403,1.1,2.3,0.486,1.2,3.4,0.403,0.6,1.0,0.619,1.3,0.7,0.1,6.3,1.0,2.0,3.0,1.3,0,0,0,1
19065,Bryson McKenzie,82,230,Center,78,6,5.6,0.5,0.9,0.569,0.5,0.9,0.569,0.0,0.0,0.569,0.3,0.5,0.5,0.1,0.1,0.3,1.3,0.5,0.7,1.2,0.4,0,1,0,0
19066,Chad McKenzie,78,210,Forward,56,34,29.0,3.7,9.5,0.39,3.3,7.5,0.4370000000000001,0.4,2.0,0.39,1.9,2.7,0.684,2.0,0.9,1.0,9.7,1.8,3.9,5.7,2.7,0,0,1,0
19067,Griffin McKenzie,81,235,Forward,36,0,2.6,0.3,0.7,0.375,0.1,0.4,0.28600000000000003,0.1,0.3,0.375,0.0,0.0,1.0,0.1,0.0,0.1,0.7,0.1,0.3,0.4,0.1,0,0,1,0
19068,Jordan McKenzie,73,189,Guard,61,17,14.7,1.0,2.6,0.36,0.8,1.7,0.471,0.2,1.0,0.36,0.3,0.5,0.69,1.8,0.5,0.0,2.4,0.2,1.1,1.3,0.8,0,0,0,1
19069,Keron McKenzie,77,210,Forward,21,0,6.9,1.0,3.2,0.313,0.4,1.4,0.267,0.6,1.8,0.313,0.6,0.7,0.929,0.2,0.1,0.0,3.2,0.4,0.5,0.9,0.7,0,0,1,0
19070,Lawrence McKenzie,74,180,Guard,126,83,26.4,3.7,9.0,0.408,1.5,3.4,0.431,2.2,5.6,0.408,1.7,2.2,0.769,2.0,0.8,0.1,11.2,0.5,1.9,2.4,2.0,0,0,0,1
19071,Philip McKenzie,77,200,Forward,61,22,18.2,1.6,3.5,0.458,1.5,2.9,0.523,0.1,0.7,0.458,1.0,1.6,0.598,0.6,0.4,0.1,4.3,2.0,1.7,3.7,0.9,0,0,1,0
19072,Robbie McKenzie,77,210,Forward,20,0,5.1,0.4,0.9,0.412,0.4,0.9,0.412,0.0,0.0,0.412,0.2,0.4,0.5,0.1,0.3,0.1,0.9,0.4,0.5,0.9,0.1,0,0,1,0
19073,Sean McKeon,82,250,Center,46,6,13.2,1.4,3.5,0.403,1.4,3.4,0.408,0.0,0.0,0.403,0.6,1.0,0.659,0.4,0.2,0.8,3.4,0.8,1.1,1.9,0.7,0,1,0,0
19074,Raine McKeython,73,185,Guard,38,9,10.4,1.0,2.8,0.361,0.7,1.7,0.385,0.4,1.1,0.361,0.9,1.1,0.81,0.4,0.3,0.1,3.3,0.4,0.7,1.2,0.7,0,0,0,1
19075,Justin McKie,76,196,Guard,104,7,11.5,1.0,2.7,0.361,0.6,1.4,0.421,0.4,1.3,0.361,0.4,0.6,0.677,0.8,0.3,0.1,2.8,0.4,1.1,1.6,0.4,0,0,0,1
19076,Travis McKie,79,220,Forward,127,125,31.7,4.5,9.7,0.463,3.5,6.8,0.519,1.0,2.9,0.463,3.4,4.5,0.758,1.1,1.0,0.8,13.3,1.9,4.5,6.4,1.8,0,0,1,0
19077,Brendan Mckillop,73,173,Guard,117,63,23.0,2.3,6.1,0.379,0.5,1.2,0.401,1.8,4.9,0.379,0.6,0.8,0.745,2.2,0.6,0.0,7.1,0.5,1.4,1.8,1.0,0,0,0,1
19078,Matt McKillop,73,180,Guard,117,97,25.4,2.4,6.2,0.392,0.5,1.4,0.387,1.9,4.8,0.392,1.4,1.8,0.758,1.8,0.6,0.0,8.2,0.6,1.4,2.1,1.6,0,0,0,1
19079,Wendell McKines,78,230,Forward,126,97,28.4,4.6,9.5,0.487,4.0,7.7,0.517,0.7,1.8,0.487,2.2,3.4,0.634,1.6,0.8,0.5,12.1,3.2,5.8,9.0,1.7,0,0,1,0
19080,David McKinley,70,171,Guard,50,2,2.7,0.3,0.6,0.448,0.1,0.1,0.5710000000000001,0.2,0.4,0.448,0.1,0.1,1.0,0.2,0.2,0.0,0.8,0.0,0.1,0.2,0.1,0,0,0,1
19081,Kyle McKinley,82,250,Center,14,0,3.1,0.2,0.7,0.3,0.2,0.7,0.3,0.0,0.0,0.3,0.1,0.7,0.2,0.0,0.0,0.2,0.6,0.2,0.6,0.8,0.1,0,1,0,0
19082,Adrick McKinney,80,260,Forward,64,36,21.0,2.4,5.5,0.435,2.4,5.5,0.436,0.0,0.0,0.435,1.7,3.5,0.491,0.8,0.6,0.4,6.5,1.9,3.2,5.1,1.6,0,0,1,0
19083,Alfonce McKinney,79,235,Forward,25,0,10.0,0.6,1.6,0.375,0.6,1.6,0.375,0.0,0.0,0.375,0.0,0.4,0.0,0.1,0.1,0.3,1.2,0.5,0.9,1.4,0.5,0,0,1,0
19084,Charles McKinney,75,184,Guard,89,49,18.1,1.7,3.5,0.498,1.6,2.9,0.552,0.1,0.6,0.498,0.9,1.5,0.5710000000000001,1.3,1.0,0.2,4.5,0.9,1.3,2.2,1.3,0,0,0,1
19085,Curry McKinney,76,201,Guard,60,31,24.4,2.6,7.0,0.368,1.8,4.4,0.396,0.8,2.6,0.368,1.0,1.5,0.6629999999999999,2.1,1.1,0.2,7.0,0.6,2.9,3.5,1.7,0,0,0,1
19086,Eric McKinney,80,235,Forward,29,25,23.9,3.6,6.5,0.55,3.6,6.5,0.5529999999999999,0.0,0.0,0.55,1.4,2.5,0.569,0.5,0.7,2.0,8.6,2.1,4.0,6.1,1.0,0,0,1,0
19087,Jimmy McKinney,75,212,Guard,123,115,30.6,3.0,7.5,0.406,2.0,4.4,0.457,1.0,3.0,0.406,2.3,2.8,0.7979999999999999,2.8,0.8,0.1,9.3,0.7,2.7,3.4,2.2,0,0,0,1
19088,Kennedy McKinney,75,170,Guard,49,5,13.6,1.3,3.2,0.401,1.2,2.7,0.455,0.1,0.5,0.401,0.6,0.9,0.698,0.9,1.0,0.1,3.2,0.7,0.9,1.7,1.5,0,0,0,1
19089,Marquel McKinney,75,215,Guard,126,14,14.4,0.9,2.5,0.342,0.4,0.9,0.398,0.5,1.6,0.342,0.6,0.9,0.607,0.7,0.3,0.0,2.8,0.8,1.1,1.9,0.6,0,0,0,1
19090,Matt McKinney,80,222,Forward,26,1,6.3,0.2,0.8,0.273,0.2,0.8,0.28600000000000003,0.0,0.0,0.273,0.2,0.5,0.333,0.3,0.1,0.0,0.6,0.6,0.9,1.5,0.5,0,0,1,0
19091,Micah McKinney,75,180,Guard,46,14,11.3,1.1,3.2,0.35200000000000004,0.7,1.8,0.386,0.4,1.3,0.35200000000000004,0.6,0.7,0.765,2.6,0.9,0.0,3.2,0.5,1.6,2.0,1.8,0,0,0,1
19092,Mike McKinney,75,210,Guard,112,74,27.1,3.7,7.3,0.514,3.3,5.9,0.5529999999999999,0.5,1.4,0.514,1.8,2.9,0.629,2.0,0.8,0.1,9.7,1.6,3.0,4.6,2.4,0,0,0,1
19093,Mikh McKinney,73,170,Guard,91,90,34.1,5.6,11.9,0.47,4.1,8.2,0.506,1.5,3.7,0.47,3.5,4.3,0.81,4.1,1.6,0.2,16.1,0.7,2.6,3.3,2.2,0,0,0,1
19094,Tim McKinney,77,210,Guard,18,0,1.7,0.1,0.3,0.333,0.1,0.2,0.5,0.0,0.1,0.333,0.2,0.2,0.75,0.0,0.1,0.0,0.4,0.1,0.2,0.2,0.1,0,0,0,1
19095,Tyler McKinney,74,185,Guard,110,97,26.5,1.6,3.9,0.406,0.9,1.8,0.4970000000000001,0.7,2.2,0.406,1.3,1.8,0.7,3.9,1.1,0.1,5.2,0.3,1.8,2.0,1.7,0,0,0,1
19096,Trey McKinney-Jones,77,220,Guard,130,84,25.6,2.6,5.9,0.444,1.7,3.3,0.509,1.0,2.6,0.444,1.4,2.0,0.74,1.6,0.6,0.1,7.7,0.5,2.9,3.4,1.3,0,0,0,1
19097,Alfonzo McKinnie,80,215,Forward,96,53,18.9,2.8,5.6,0.506,2.5,4.8,0.532,0.3,0.8,0.506,1.3,2.0,0.622,0.2,0.5,0.5,7.2,1.9,3.3,5.2,1.3,1,0,1,0
19098,Brandon McKinnie,72,170,Guard,25,1,4.9,0.3,0.6,0.5,0.2,0.4,0.4,0.2,0.2,0.5,0.1,0.3,0.28600000000000003,0.4,0.2,0.0,0.9,0.2,0.1,0.4,0.5,0,0,0,1
19099,Jayveous McKinnis,79,215,Forward,28,27,26.3,3.7,5.5,0.665,3.7,5.5,0.669,0.0,0.0,0.665,1.1,2.2,0.4920000000000001,0.3,1.0,2.1,8.4,2.9,4.9,7.8,0.7,0,0,1,0
19100,Jason McKinnon,83,270,Center,32,23,14.2,2.0,3.9,0.512,1.8,3.4,0.546,0.2,0.5,0.512,0.5,0.8,0.667,0.6,0.3,0.4,4.7,1.4,2.5,3.8,1.5,0,1,0,0
19101,Antoine McKinsey,75,235,Guard,31,1,14.9,1.8,3.8,0.462,1.7,3.5,0.491,0.1,0.4,0.462,1.0,1.9,0.517,0.6,0.5,0.2,4.6,1.4,2.6,3.7,1.4,0,0,0,1
19102,Darrian McKinstry,71,175,Guard,23,9,25.4,3.7,8.6,0.426,2.5,5.3,0.472,1.1,3.2,0.426,1.6,2.3,0.7120000000000001,2.7,1.7,0.1,10.0,0.4,1.6,2.0,2.7,0,0,0,1
19103,Quate McKinzie,80,195,Forward,17,1,15.3,1.6,2.6,0.636,1.1,1.6,0.7040000000000001,0.5,1.0,0.636,0.4,0.6,0.636,0.6,0.4,0.7,4.2,1.1,3.1,4.2,0.5,0,0,1,0
19104,Brandon McKissic,75,195,Guard,61,48,26.7,3.4,7.6,0.456,2.6,5.2,0.494,0.9,2.4,0.456,1.4,2.3,0.601,1.8,1.1,0.1,9.2,0.6,2.4,3.0,1.4,0,0,0,1
19105,Shaquielle McKissic,77,200,Forward,66,60,30.0,3.6,8.0,0.451,2.6,5.1,0.516,1.0,2.9,0.451,2.6,3.9,0.667,2.2,1.5,0.1,10.8,1.2,3.8,5.0,1.2,0,0,1,0
19106,Rob McKiver,75,190,Guard,91,65,28.3,4.9,12.8,0.384,2.0,4.5,0.43,3.0,8.3,0.384,3.4,4.2,0.8170000000000001,2.4,1.2,0.0,16.2,0.3,2.4,2.7,2.2,0,0,0,1
19107,Brandon McKnight,74,191,Guard,101,87,27.0,3.0,7.7,0.395,2.6,6.0,0.4320000000000001,0.4,1.6,0.395,1.2,1.7,0.72,2.7,0.8,0.1,7.8,0.5,2.0,2.5,1.6,0,0,0,1
19108,Brett Mcknight,78,245,Forward,125,19,17.2,3.3,7.8,0.425,2.6,5.5,0.467,0.8,2.3,0.425,1.7,2.4,0.716,0.9,0.5,0.2,9.1,1.1,2.1,3.3,1.2,0,0,1,0
19109,Chad McKnight,79,215,Forward,99,75,23.8,3.7,6.3,0.588,3.7,6.3,0.588,0.0,0.0,0.588,2.5,3.6,0.679,0.7,0.6,0.2,9.9,1.6,2.9,4.4,1.5,0,0,1,0
19110,Chris McKnight,79,225,Forward,137,60,17.9,2.4,4.9,0.487,2.1,4.1,0.515,0.3,0.9,0.487,1.9,2.9,0.675,0.8,0.6,0.3,7.1,1.4,2.2,3.7,1.1,0,0,1,0
19111,Derek McKnight,73,160,Guard,8,0,2.1,0.1,0.5,0.25,0.1,0.5,0.25,0.0,0.0,0.25,0.3,0.5,0.5,0.0,0.0,0.0,0.5,0.1,0.1,0.3,0.1,0,0,0,1
19112,Eric McKnight,81,220,Forward,106,72,16.8,2.0,3.2,0.612,2.0,3.2,0.614,0.0,0.0,0.612,0.8,1.7,0.491,0.2,0.3,0.9,4.8,1.0,2.4,3.5,1.1,0,0,1,0
19113,Frank McKnight,73,175,Guard,21,0,3.4,0.0,0.2,0.2,0.0,0.2,0.25,0.0,0.0,0.2,0.2,0.4,0.5,0.2,0.1,0.0,0.3,0.1,0.1,0.2,0.2,0,0,0,1
19114,Geovonie McKnight,75,182,Guard,126,101,27.9,3.6,8.7,0.411,3.4,7.8,0.4320000000000001,0.2,0.9,0.411,2.3,3.2,0.713,1.9,1.3,0.2,9.6,0.8,2.5,3.4,2.2,0,0,0,1
19115,Jamar Mcknight,77,195,Forward,48,24,25.7,3.4,7.4,0.455,2.3,4.4,0.507,1.1,3.0,0.455,0.9,1.1,0.745,0.8,0.5,0.2,8.7,1.1,1.9,3.0,1.0,0,0,1,0
19116,Kamar McKnight,76,205,Guard,59,30,25.5,3.5,9.2,0.387,2.5,5.4,0.468,1.0,3.8,0.387,2.0,2.8,0.7070000000000001,1.7,0.8,0.0,10.1,0.5,2.1,2.6,2.0,0,0,0,1
19117,Larry McKnight,74,235,Guard,68,33,22.2,2.7,6.6,0.413,1.9,4.0,0.483,0.8,2.6,0.413,1.6,2.2,0.711,0.6,0.6,0.1,7.8,1.1,1.8,2.9,1.4,0,0,0,1
19118,Mackey McKnight,72,170,Guard,127,117,30.8,3.3,8.2,0.403,2.3,5.2,0.448,1.0,3.0,0.403,2.9,3.7,0.775,4.6,1.1,0.1,10.4,0.5,2.6,3.2,2.2,0,0,0,1
19119,Martaveous McKnight,76,190,Guard,67,66,34.5,6.6,14.8,0.447,4.6,9.2,0.494,2.1,5.6,0.447,4.4,6.1,0.716,3.3,1.7,0.2,19.7,0.6,4.1,4.6,2.7,0,0,0,1
19120,Quincy McKnight,76,185,Guard,93,91,30.9,4.7,10.8,0.436,4.1,8.8,0.471,0.6,2.1,0.436,3.2,4.7,0.691,3.2,1.6,0.3,13.2,0.7,3.5,4.2,3.3,0,0,0,1
19121,Brooks McKowen,74,195,Guard,127,117,25.9,2.0,5.3,0.376,1.1,2.3,0.461,0.9,3.0,0.376,1.8,2.4,0.765,3.3,0.9,0.1,6.7,0.3,2.4,2.6,2.1,0,0,0,1
19122,Dominique McKoy,80,210,Forward,90,55,22.3,2.9,5.3,0.5529999999999999,2.9,5.2,0.568,0.0,0.1,0.5529999999999999,1.0,2.0,0.506,0.9,0.6,0.6,6.9,1.6,3.6,5.2,1.1,0,0,1,0
19123,Jason McKrieth,76,210,Forward,109,101,30.9,4.8,10.0,0.481,4.0,7.6,0.519,0.8,2.3,0.481,3.3,4.2,0.799,3.1,1.5,0.3,13.8,1.5,3.1,4.6,2.5,0,0,1,0
19124,Akida McLain,79,220,Forward,40,2,10.9,1.6,3.1,0.508,1.6,2.9,0.53,0.0,0.1,0.508,0.9,1.3,0.679,0.3,0.4,0.4,4.0,1.4,1.3,2.6,0.5,0,0,1,0
19125,Mike McLain,80,235,Center,61,44,14.3,1.1,2.6,0.42,0.8,1.6,0.526,0.2,1.0,0.42,0.5,1.1,0.448,1.0,0.4,0.1,2.9,0.5,1.7,2.2,1.2,0,1,0,0
19126,Phillip McLamb,78,218,Forward,21,1,1.4,0.1,0.5,0.2,0.0,0.1,0.5,0.0,0.4,0.2,0.1,0.3,0.5,0.1,0.0,0.0,0.4,0.0,0.1,0.2,0.1,0,0,1,0
19127,Logan McLane,81,215,Forward,120,72,19.7,2.9,5.8,0.506,2.6,4.7,0.56,0.3,1.1,0.506,1.2,1.9,0.608,0.8,0.8,0.5,7.3,1.2,3.1,4.3,1.3,0,0,1,0
19128,Mike McLaren,75,190,Guard,106,89,27.3,2.7,6.8,0.402,0.7,1.7,0.429,2.0,5.1,0.402,0.9,1.2,0.75,0.8,0.8,0.1,8.3,0.2,2.5,2.7,1.0,0,0,0,1
19129,B.J. McLaughlin,78,200,Forward,29,9,15.7,1.5,3.8,0.394,1.3,3.0,0.4370000000000001,0.2,0.8,0.394,0.8,1.1,0.667,0.8,0.5,0.2,3.9,1.0,1.9,2.9,1.1,0,0,1,0
19130,Jaquori McLaughlin,76,190,Guard,70,67,32.4,3.2,8.6,0.3670000000000001,1.6,4.2,0.391,1.5,4.4,0.3670000000000001,1.9,2.5,0.763,3.3,0.9,0.3,9.7,0.4,2.2,2.5,2.0,0,0,0,1
19131,Jordan McLaughlin,73,170,Guard,128,127,33.5,4.5,10.2,0.439,3.0,6.4,0.474,1.4,3.8,0.439,2.5,3.4,0.738,5.8,1.7,0.2,12.9,0.6,2.9,3.5,2.4,0,0,0,1
19132,Mark McLaughlin,78,195,Guard,17,0,17.8,2.5,7.5,0.339,1.6,4.4,0.378,0.9,3.1,0.339,1.3,1.6,0.815,0.8,0.6,0.3,7.2,1.4,2.2,3.6,1.6,0,0,0,1
19133,Mitch McLaughlin,72,181,Guard,16,0,1.3,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.25,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.3,0,0,0,1
19134,Shane McLaughlin,73,185,Guard,125,80,26.5,1.7,4.2,0.411,1.3,2.9,0.435,0.5,1.3,0.411,1.1,1.7,0.657,3.5,0.8,0.0,5.0,0.3,2.2,2.5,2.0,0,0,0,1
19135,Douglass McLaughlin-Williams,80,220,Forward,117,51,19.5,1.8,4.5,0.395,0.8,1.7,0.48,0.9,2.7,0.395,0.7,1.2,0.5539999999999999,1.3,0.6,0.3,5.1,0.8,2.6,3.4,1.2,0,0,1,0
19136,Earl McLaurin,70,170,Guard,62,18,10.4,0.4,1.2,0.315,0.2,0.6,0.278,0.2,0.6,0.315,0.4,0.6,0.625,1.3,0.4,0.0,1.4,0.2,0.9,1.1,0.7,0,0,0,1
19138,Sam McLaurin,80,220,Forward,141,106,22.8,2.3,3.9,0.585,2.3,3.9,0.5870000000000001,0.0,0.0,0.585,1.1,2.0,0.552,0.8,0.5,1.3,5.7,2.4,3.1,5.5,1.1,0,0,1,0
19139,Chris McLavish,72,155,Guard,34,2,10.1,0.4,1.3,0.341,0.1,0.5,0.313,0.3,0.8,0.341,0.2,0.4,0.462,1.0,0.5,0.1,1.4,0.4,0.9,1.4,1.0,0,0,0,1
